source_card_id	reward_kind	rule_id	description	target_card_ids
item.onyx_dragon_bolts_e.21950	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.onyx	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.onyx_dragon_bolts.21973
item.feather_pack.11881	PACKAGE_CONTENTS	package.fixed.feather	Unlocks the single canonical item contained by this deterministic merchant pack; random-output containers remain excluded.	item.feather.314
item.sandworms_pack.13432	PACKAGE_CONTENTS	package.fixed.sandworms	Unlocks the single canonical item contained by this deterministic merchant pack; random-output containers remain excluded.	item.sandworms.13431
item.soft_clay_pack.12009	PACKAGE_CONTENTS	package.fixed.soft_clay	Unlocks the single canonical item contained by this deterministic merchant pack; random-output containers remain excluded.	item.soft_clay.1761
item.amulet-of-magic	MATERIAL_CONVERSION	material.jewellery.amulet_of_magic	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.sapphire_amulet.1694
item.bracelet_of_clay.11074	MATERIAL_CONVERSION	material.jewellery.bracelet_of_clay	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.sapphire_bracelet.11071
item.games_necklace.3867	MATERIAL_CONVERSION	material.jewellery.games_necklace	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.sapphire-necklace
item.ring_of_recoil.2550	MATERIAL_CONVERSION	material.jewellery.ring_of_recoil	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.sapphire-ring
item.amulet-of-defence	MATERIAL_CONVERSION	material.jewellery.amulet_of_defence	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.emerald_amulet.1696
item.castle_wars_bracelet_3.11079	MATERIAL_CONVERSION	material.jewellery.castle_wars_bracelet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.emerald_bracelet.11076
item.binding_necklace.5521	MATERIAL_CONVERSION	material.jewellery.binding_necklace	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.emerald-necklace
item.ring_of_dueling.2566	MATERIAL_CONVERSION	material.jewellery.ring_of_dueling	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.emerald-ring
item.amulet-of-strength	MATERIAL_CONVERSION	material.jewellery.amulet_of_strength	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.ruby_amulet.1698
item.inoculation_bracelet.11088	MATERIAL_CONVERSION	material.jewellery.inoculation_bracelet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.ruby_bracelet.11085
item.digsite_pendant.11190	MATERIAL_CONVERSION	material.jewellery.digsite_pendant	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.ruby-necklace
item.ring_of_forging.2568	MATERIAL_CONVERSION	material.jewellery.ring_of_forging	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.ruby-ring
item.amulet_of_power.1731	MATERIAL_CONVERSION	material.jewellery.amulet_of_power	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.diamond_amulet.1700
item.abyssal_bracelet_5.11095	MATERIAL_CONVERSION	material.jewellery.abyssal_bracelet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.diamond_bracelet.11092
item.phoenix_necklace.11090	MATERIAL_CONVERSION	material.jewellery.phoenix_necklace	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.diamond-necklace
item.ring_of_life.2570	MATERIAL_CONVERSION	material.jewellery.ring_of_life	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.diamond-ring
item.amulet_of_glory.1704	MATERIAL_CONVERSION	material.jewellery.amulet_of_glory	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.dragonstone_amulet.1702
item.combat_bracelet.11126	MATERIAL_CONVERSION	material.jewellery.combat_bracelet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.dragonstone_bracelet.11115
item.skills_necklace.11113	MATERIAL_CONVERSION	material.jewellery.skills_necklace	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.dragon_necklace.1664
item.ring_of_wealth.2572	MATERIAL_CONVERSION	material.jewellery.ring_of_wealth	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.dragonstone_ring.1645
item.amulet_of_fury.6585	MATERIAL_CONVERSION	material.jewellery.amulet_of_fury	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.onyx_amulet.6581
item.regen_bracelet.11133	MATERIAL_CONVERSION	material.jewellery.regen_bracelet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.onyx_bracelet.11130
item.berserker_necklace.11128	MATERIAL_CONVERSION	material.jewellery.berserker_necklace	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.onyx_necklace.6577
item.ring_of_stone.6583	MATERIAL_CONVERSION	material.jewellery.ring_of_stone	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.onyx_ring.6575
item.amulet_of_torture.19553	MATERIAL_CONVERSION	material.jewellery.amulet_of_torture	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.zenyte_amulet.19541
item.tormented_bracelet.19544	MATERIAL_CONVERSION	material.jewellery.tormented_bracelet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.zenyte_bracelet.19492
item.necklace_of_anguish.19547	MATERIAL_CONVERSION	material.jewellery.necklace_of_anguish	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.zenyte_necklace.19535
item.ring_of_suffering.19550	MATERIAL_CONVERSION	material.jewellery.ring_of_suffering	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.zenyte_ring.19538
item.amulet_of_bounty.21160	MATERIAL_CONVERSION	material.jewellery.amulet_of_bounty	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.opal_amulet.21108
item.expeditious_bracelet.21177	MATERIAL_CONVERSION	material.jewellery.expeditious_bracelet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.opal_bracelet.21117
item.dodgy_necklace.21143	MATERIAL_CONVERSION	material.jewellery.dodgy_necklace	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.opal_necklace.21090
item.ring_of_pursuit.21126	MATERIAL_CONVERSION	material.jewellery.ring_of_pursuit	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.opal_ring.21081
item.amulet_of_chemistry.21163	MATERIAL_CONVERSION	material.jewellery.amulet_of_chemistry	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.jade_amulet.21111
item.flamtaer_bracelet.21180	MATERIAL_CONVERSION	material.jewellery.flamtaer_bracelet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.jade_bracelet.21120
item.necklace_of_passage_5.21146	MATERIAL_CONVERSION	material.jewellery.necklace_of_passage	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.jade_necklace.21093
item.ring_of_returning.21138	MATERIAL_CONVERSION	material.jewellery.ring_of_returning	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.jade_ring.21084
item.burning_amulet.21175	MATERIAL_CONVERSION	material.jewellery.burning_amulet	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.topaz_amulet.21114
item.bracelet_of_slaughter.21183	MATERIAL_CONVERSION	material.jewellery.bracelet_of_slaughter	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.topaz_bracelet.21123
item.necklace_of_faith.21157	MATERIAL_CONVERSION	material.jewellery.necklace_of_faith	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.topaz_necklace.21096
item.slayer_ring.11873	MATERIAL_CONVERSION	material.jewellery.slayer_ring	An enchanted jewellery foil unlocks its exact unenchanted precursor; the stronger enchanted item is not granted in reverse.	item.topaz_ring.21087
item.godsword_blade.11798	RECIPE_COMPONENTS	recipe.completion.godsword_blade	Unlocks the distinct direct components used to assemble Godsword blade; quantities, generic tools and unrelated upgrades are excluded.	item.godsword_shard_1.11818|item.godsword_shard_2.11820|item.godsword_shard_3.11822
item.armadyl_godsword.11802	RECIPE_COMPONENTS	recipe.completion.armadyl_godsword	Unlocks the distinct direct components used to assemble Armadyl godsword; quantities, generic tools and unrelated upgrades are excluded.	item.godsword_blade.11798|item.armadyl_hilt.11810
item.bandos_godsword.11804	RECIPE_COMPONENTS	recipe.completion.bandos_godsword	Unlocks the distinct direct components used to assemble Bandos godsword; quantities, generic tools and unrelated upgrades are excluded.	item.godsword_blade.11798|item.bandos_hilt.11812
item.saradomin_godsword.11806	RECIPE_COMPONENTS	recipe.completion.saradomin_godsword	Unlocks the distinct direct components used to assemble Saradomin godsword; quantities, generic tools and unrelated upgrades are excluded.	item.godsword_blade.11798|item.saradomin_hilt.11814
item.zamorak_godsword.11808	RECIPE_COMPONENTS	recipe.completion.zamorak_godsword	Unlocks the distinct direct components used to assemble Zamorak godsword; quantities, generic tools and unrelated upgrades are excluded.	item.godsword_blade.11798|item.zamorak_hilt.11816
item.ancient_godsword.26233	RECIPE_COMPONENTS	recipe.completion.ancient_godsword	Unlocks the distinct direct components used to assemble Ancient godsword; quantities, generic tools and unrelated upgrades are excluded.	item.godsword_blade.11798|item.ancient_hilt.26370
item.voidwaker.27690	RECIPE_COMPONENTS	recipe.completion.voidwaker	Unlocks the distinct direct components used to assemble Voidwaker; quantities, generic tools and unrelated upgrades are excluded.	item.voidwaker_blade.27684|item.voidwaker_hilt.27681|item.voidwaker_gem.27687
item.odium_ward.11926	RECIPE_COMPONENTS	recipe.completion.odium_ward	Unlocks the distinct direct components used to assemble Odium ward; quantities, generic tools and unrelated upgrades are excluded.	item.odium_shard_1.11928|item.odium_shard_2.11929|item.odium_shard_3.11930
item.malediction_ward.11924	RECIPE_COMPONENTS	recipe.completion.malediction_ward	Unlocks the distinct direct components used to assemble Malediction ward; quantities, generic tools and unrelated upgrades are excluded.	item.malediction_shard_1.11931|item.malediction_shard_2.11932|item.malediction_shard_3.11933
item.dragon_sq_shield.1187	RECIPE_COMPONENTS	recipe.completion.dragon_sq_shield	Unlocks the distinct direct components used to assemble Dragon sq shield; quantities, generic tools and unrelated upgrades are excluded.	item.shield_left_half.2366|item.shield_right_half.2368
item.crystal_key.989	RECIPE_COMPONENTS	recipe.completion.crystal_key	Unlocks the distinct direct components used to assemble Crystal key; quantities, generic tools and unrelated upgrades are excluded.	item.tooth_half_of_key.985|item.loop_half_of_key.987
item.light_ballista.19478	RECIPE_COMPONENTS	recipe.completion.light_ballista	Unlocks the distinct direct components used to assemble Light ballista; quantities, generic tools and unrelated upgrades are excluded.	item.light_frame.19586|item.ballista_limbs.19592|item.ballista_spring.19601|item.monkey_tail.19610
item.heavy_ballista.19481	RECIPE_COMPONENTS	recipe.completion.heavy_ballista	Unlocks the distinct direct components used to assemble Heavy ballista; quantities, generic tools and unrelated upgrades are excluded.	item.heavy_frame.19589|item.ballista_limbs.19592|item.ballista_spring.19601|item.monkey_tail.19610
item.holy_book.3840	RECIPE_COMPONENTS	recipe.completion.holy_book	Unlocks the distinct direct components used to assemble Holy book; quantities, generic tools and unrelated upgrades are excluded.	item.saradomin_page_1.3827|item.saradomin_page_2.3828|item.saradomin_page_3.3829|item.saradomin_page_4.3830
