card_id	display_name	examine_text	card_type	rarity	categories	entity_family_id	permissions	free_to_play	introduced_version
npc.bird_s_eye_jack.3472	'Bird's-Eye' Jack	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bird_s_eye_jack.3472	NPC_SERVICE	false	11
npc.black_bear.2839	Black bear	An attackable NPC with combat level 19.	NPC	COMMON	NPC_TARGET	cache-npc-family.black_bear.2839	NPC_ATTACK	false	9
npc.black_chinchompa.2912	Black chinchompa	An attackable NPC with combat level 2.	NPC	COMMON	NPC_TARGET	cache-npc-family.black_chinchompa.2912	NPC_ATTACK	false	9
npc.black_demon.240	Black demon	An attackable NPC with combat level 172.	NPC	EPIC	NPC_TARGET	cache-npc-family.black_demon.240	NPC_ATTACK	false	9
npc.black_dragon.252	Black dragon	An attackable NPC with combat level 227.	NPC	EPIC	NPC_TARGET	cache-npc-family.black_dragon.252	NPC_ATTACK	false	9
npc.black_eye.3596	'Black-eye'	An NPC who can be targeted by Thieving interactions.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.black_eye.3596	NPC_PICKPOCKET	false	11
npc.black_eye_bethel.15025	Black Eye Bethel	An attackable NPC with combat level 191.	NPC	EPIC	NPC_TARGET	cache-npc-family.black_eye_bethel.15025	NPC_ATTACK	false	9
npc.black_golem.4742	Black golem	An attackable NPC with combat level 75.	NPC	RARE	NPC_TARGET	cache-npc-family.black_golem.4742	NPC_ATTACK	false	9
npc.black_guard.1409	Black Guard	An attackable NPC with combat level 25.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.black_guard.1409	NPC_ATTACK	false	9
npc.black_guard_berserker.6050	Black Guard Berserker	An attackable NPC with combat level 66.	NPC	RARE	NPC_TARGET	cache-npc-family.black_guard_berserker.6050	NPC_ATTACK	false	9
npc.black_heather.301	Black Heather	An attackable NPC with combat level 34.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.black_heather.301	NPC_ATTACK	false	9
npc.black_jaguar.12978	Black jaguar	An attackable NPC with combat level 67.	NPC	RARE	NPC_TARGET	cache-npc-family.black_jaguar.12978	NPC_ATTACK	false	9
npc.black_knight.516	Black Knight	An attackable NPC with combat level 33.	NPC	RARE	NPC_TARGET	cache-npc-family.black_knight.516	NPC_ATTACK	false	9
npc.black_knight_titan.4067	Black Knight Titan	An attackable NPC with combat level 120.	NPC	EPIC	NPC_TARGET	cache-npc-family.black_knight_titan.4067	NPC_ATTACK	false	9
npc.black_unicorn.2849	Black unicorn	An attackable NPC with combat level 27.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.black_unicorn.2849	NPC_ATTACK	false	9
npc.black_unicorn_foal.3911	Black unicorn Foal	An attackable NPC with combat level 22.	NPC	COMMON	NPC_TARGET	cache-npc-family.black_unicorn_foal.3911	NPC_ATTACK	false	9
npc.blackjack_seller.3546	Blackjack seller	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.blackjack_seller.3546	NPC_SERVICE	false	11
npc.blacksmith.13038	Blacksmith	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.blacksmith.13038	NPC_SERVICE	false	11
npc.blair.11040	Blair	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.blair.11040	NPC_SERVICE	false	11
npc.blast_furnace_foreman.2923	Blast Furnace Foreman	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.blast_furnace_foreman.2923	NPC_SERVICE	false	11
npc.blessed_giant_rat.4534	Blessed giant rat	An attackable NPC with combat level 9.	NPC	COMMON	NPC_TARGET	cache-npc-family.blessed_giant_rat.4534	NPC_ATTACK	false	9
npc.blessed_spider.4533	Blessed spider	An attackable NPC with combat level 39.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.blessed_spider.4533	NPC_ATTACK	false	9
npc.blood_blamish_snail.2645	Blood Blamish Snail	An attackable NPC with combat level 20.	NPC	COMMON	NPC_TARGET	cache-npc-family.blood_blamish_snail.2645	NPC_ATTACK	false	9
npc.blood_jaguar.13021	Blood jaguar	An attackable NPC with combat level 40.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.blood_jaguar.13021	NPC_ATTACK	false	9
npc.blood_moon.13011	Blood Moon	An attackable NPC with combat level 329.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.blood_moon.13011	NPC_ATTACK	false	9
npc.blood_reaver.11293	Blood Reaver	An attackable NPC with combat level 174.	NPC	RARE	NPC_TARGET	cache-npc-family.blood_reaver.11293	NPC_ATTACK	false	9
npc.blood_spawn.8367	Blood spawn	An attackable NPC with combat level 55.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.blood_spawn.8367	NPC_ATTACK	false	9
npc.blood_starved_venator.15770	Blood-starved venator	An attackable NPC with combat level 246.	NPC	EPIC	NPC_TARGET	cache-npc-family.blood_starved_venator.15770	NPC_ATTACK	false	9
npc.bloodthirst_rockslug.12561	Bloodthirst rockslug	An attackable NPC with combat level 86.	NPC	RARE	NPC_TARGET	cache-npc-family.bloodthirst_rockslug.12561	NPC_ATTACK	false	9
npc.bloodthirsty_abomination.12572	Bloodthirsty abomination	An attackable NPC with combat level 206.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_abomination.12572	NPC_ATTACK	false	9
npc.bloodthirsty_abyssal_demon.12581	Bloodthirsty abyssal demon	An attackable NPC with combat level 342.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.bloodthirsty_abyssal_demon.12581	NPC_ATTACK	false	9
npc.bloodthirsty_banshee.12540	Bloodthirsty banshee	An attackable NPC with combat level 70.	NPC	RARE	NPC_TARGET	cache-npc-family.bloodthirsty_banshee.12540	NPC_ATTACK	false	9
npc.bloodthirsty_basilisk.12565	Bloodthirsty basilisk	An attackable NPC with combat level 135.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_basilisk.12565	NPC_ATTACK	false	9
npc.bloodthirsty_basilisk_sentinel.12566	Bloodthirsty Basilisk Sentinel	An attackable NPC with combat level 358.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.bloodthirsty_basilisk_sentinel.12566	NPC_ATTACK	false	9
npc.bloodthirsty_bloodveld.12568	Bloodthirsty Bloodveld	An attackable NPC with combat level 202.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_bloodveld.12568	NPC_ATTACK	false	9
npc.bloodthirsty_choke_devil.12575	Bloodthirsty choke devil	An attackable NPC with combat level 264.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_choke_devil.12575	NPC_ATTACK	false	9
npc.bloodthirsty_cockathrice.12562	Bloodthirsty Cockathrice	An attackable NPC with combat level 89.	NPC	RARE	NPC_TARGET	cache-npc-family.bloodthirsty_cockathrice.12562	NPC_ATTACK	false	9
npc.bloodthirsty_crawler.12539	Bloodthirsty Crawler	An attackable NPC with combat level 68.	NPC	RARE	NPC_TARGET	cache-npc-family.bloodthirsty_crawler.12539	NPC_ATTACK	false	9
npc.bloodthirsty_drake.12586	Bloodthirsty Drake	An attackable NPC with combat level 386.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.bloodthirsty_drake.12586	NPC_ATTACK	false	9
npc.bloodthirsty_gargoyle.12578	Bloodthirsty gargoyle	An attackable NPC with combat level 349.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_gargoyle.12578	NPC_ATTACK	false	9
npc.bloodthirsty_hand.12538	Bloodthirsty hand	An attackable NPC with combat level 45.	NPC	RARE	NPC_TARGET	cache-npc-family.bloodthirsty_hand.12538	NPC_ATTACK	false	9
npc.bloodthirsty_hydra.12588	Bloodthirsty Hydra	An attackable NPC with combat level 334.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.bloodthirsty_hydra.12588	NPC_ATTACK	false	9
npc.bloodthirsty_infernal_pyrelord.12564	Bloodthirsty Infernal pyrelord	An attackable NPC with combat level 134.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_infernal_pyrelord.12564	NPC_ATTACK	false	9
npc.bloodthirsty_jelly.12570	Bloodthirsty Jelly	An attackable NPC with combat level 206.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_jelly.12570	NPC_ATTACK	false	9
npc.bloodthirsty_kurask.12576	Bloodthirsty kurask	An attackable NPC with combat level 295.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_kurask.12576	NPC_ATTACK	false	9
npc.bloodthirsty_mage.12567	Bloodthirsty Mage	An attackable NPC with combat level 162.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_mage.12567	NPC_ATTACK	false	9
npc.bloodthirsty_mutated_bloodveld.12569	Bloodthirsty mutated Bloodveld	An attackable NPC with combat level 278.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.bloodthirsty_mutated_bloodveld.12569	NPC_ATTACK	false	9
npc.bloodthirsty_nechryarch.12582	Bloodthirsty Nechryarch	An attackable NPC with combat level 300.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_nechryarch.12582	NPC_ATTACK	false	9
npc.bloodthirsty_night_beast.12580	Bloodthirsty Night beast	An attackable NPC with combat level 374.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.bloodthirsty_night_beast.12580	NPC_ATTACK	false	9
npc.bloodthirsty_pyrelord.12563	Bloodthirsty pyrelord	An attackable NPC with combat level 97.	NPC	RARE	NPC_TARGET	cache-npc-family.bloodthirsty_pyrelord.12563	NPC_ATTACK	false	9
npc.bloodthirsty_repugnant_spectre.12574	Bloodthirsty Repugnant spectre	An attackable NPC with combat level 335.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_repugnant_spectre.12574	NPC_ATTACK	false	9
npc.bloodthirsty_shadow_wyrm.12584	Bloodthirsty Shadow Wyrm	An attackable NPC with combat level 267.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_shadow_wyrm.12584	NPC_ATTACK	false	9
npc.bloodthirsty_smoke_devil.12577	Bloodthirsty smoke devil	An attackable NPC with combat level 280.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.bloodthirsty_smoke_devil.12577	NPC_ATTACK	false	9
npc.bloodthirsty_spectre.12573	Bloodthirsty spectre	An attackable NPC with combat level 253.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_spectre.12573	NPC_ATTACK	false	9
npc.bloodthirsty_turoth.12583	Bloodthirsty Turoth	An attackable NPC with combat level 244.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_turoth.12583	NPC_ATTACK	false	9
npc.bloodthirsty_twisted_banshee.12542	Bloodthirsty twisted banshee	An attackable NPC with combat level 144.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_twisted_banshee.12542	NPC_ATTACK	false	9
npc.bloodthirsty_warped_jelly.12571	Bloodthirsty Warped Jelly	An attackable NPC with combat level 241.	NPC	EPIC	NPC_TARGET	cache-npc-family.bloodthirsty_warped_jelly.12571	NPC_ATTACK	false	9
npc.bloodveld.484	Bloodveld	An attackable NPC with combat level 76.	NPC	RARE	NPC_TARGET	cache-npc-family.bloodveld.484	NPC_ATTACK	false	9
npc.bloodworm.1678	Bloodworm	An attackable NPC with combat level 52.	NPC	RARE	NPC_TARGET	cache-npc-family.bloodworm.1678	NPC_ATTACK	false	9
npc.bloody_jack.15682	Bloody Jack	An attackable NPC with combat level 77.	NPC	RARE	NPC_TARGET	cache-npc-family.bloody_jack.15682	NPC_ATTACK	false	9
npc.blue_dagannoth.15166	Blue dagannoth	An attackable NPC with combat level 100.	NPC	RARE	NPC_TARGET	cache-npc-family.blue_dagannoth.15166	NPC_ATTACK	false	9
npc.blue_dragon.265	Blue dragon	An attackable NPC with combat level 111.	NPC	EPIC	NPC_TARGET	cache-npc-family.blue_dragon.265	NPC_ATTACK	false	9
npc.blue_moon.13013	Blue Moon	An attackable NPC with combat level 329.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.blue_moon.13013	NPC_ATTACK	false	9
npc.boar.11066	Boar	An attackable NPC with combat level 5.	NPC	COMMON	NPC_TARGET	cache-npc-family.boar.11066	NPC_ATTACK	false	9
npc.boar31337killer.11226	Boar31337Killer	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.boar31337killer.11226	NPC_SERVICE	false	11
npc.boatswain_bill_teak.15678	Boatswain Bill Teak	An attackable NPC with combat level 77.	NPC	RARE	NPC_TARGET	cache-npc-family.boatswain_bill_teak.15678	NPC_ATTACK	false	9
npc.bob.10619	Bob	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bob.10619	NPC_SERVICE	false	11
npc.bob_barter_herbs.5449	Bob Barter (herbs)	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bob_barter_herbs.5449	NPC_SERVICE	false	11
npc.body_golem.10691	Body Golem	An attackable NPC with combat level 50.	NPC	RARE	NPC_TARGET	cache-npc-family.body_golem.10691	NPC_ATTACK	false	9
npc.bolkoy.4965	Bolkoy	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bolkoy.4965	NPC_SERVICE	false	11
npc.bolongo.2682	Bolongo	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bolongo.2682	NPC_SERVICE	false	11
npc.bonzo.4069	Bonzo	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bonzo.4069	NPC_SERVICE	false	11
npc.boris.2613	Boris	An attackable NPC with combat level 24.	NPC	COMMON	NPC_TARGET	cache-npc-family.boris.2613	NPC_ATTACK	false	9
npc.borrokar.3939	Borrokar	An attackable NPC with combat level 48.	NPC	RARE	NPC_TARGET	cache-npc-family.borrokar.3939	NPC_ATTACK	false	9
npc.bosun_zarah.15313	Bosun Zarah	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bosun_zarah.15313	NPC_SERVICE	false	11
npc.bouncer.1224	Bouncer	An attackable NPC with combat level 137.	NPC	EPIC	NPC_TARGET	cache-npc-family.bouncer.1224	NPC_ATTACK	false	9
npc.bow_and_arrow_salesman.6060	Bow and Arrow salesman	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bow_and_arrow_salesman.6060	NPC_SERVICE	false	11
npc.branda_the_fire_queen.12596	Branda the Fire Queen	An attackable NPC with combat level 350.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.branda_the_fire_queen.12596	NPC_ATTACK	false	9
npc.branwen.9167	Branwen	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.branwen.9167	NPC_SERVICE	false	11
npc.brassican_mage.7310	Brassican Mage	An attackable NPC with combat level 140.	NPC	RARE	NPC_TARGET	cache-npc-family.brassican_mage.7310	NPC_ATTACK	false	9
npc.brawler.1734	Brawler	An attackable NPC with combat level 51.	NPC	RARE	NPC_TARGET	cache-npc-family.brawler.1734	NPC_ATTACK	false	9
npc.bree.2208	Bree	An attackable NPC with combat level 146.	NPC	RARE	NPC_TARGET	cache-npc-family.bree.2208	NPC_ATTACK	false	9
npc.breoca.4107	Breoca	An attackable NPC with combat level 5.	NPC	COMMON	NPC_TARGET	cache-npc-family.breoca.4107	NPC_ATTACK	false	9
npc.brian.2892	Brian	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.brian.2892	NPC_SERVICE	false	11
npc.briget.7201	Briget	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.briget.7201	NPC_SERVICE	false	11
npc.brikka.15407	Brikka	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.brikka.15407	NPC_SERVICE	false	11
npc.brimstail.11431	Brimstail	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.brimstail.11431	NPC_SERVICE	false	11
npc.brine_rat.4501	Brine rat	An attackable NPC with combat level 70.	NPC	RARE	NPC_TARGET	cache-npc-family.brine_rat.4501	NPC_ATTACK	false	9
npc.broddi.3685	Broddi	An attackable NPC with combat level 2.	NPC	COMMON	NPC_TARGET	cache-npc-family.broddi.3685	NPC_ATTACK	false	9
npc.bronze_dragon.270	Bronze dragon	An attackable NPC with combat level 131.	NPC	RARE	NPC_TARGET	cache-npc-family.bronze_dragon.270	NPC_ATTACK	false	9
npc.broodoo_victim.6409	Broodoo victim	An attackable NPC with combat level 60.	NPC	RARE	NPC_TARGET	cache-npc-family.broodoo_victim.6409	NPC_ATTACK	false	9
npc.brother_tranquility.550	Brother Tranquility	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.brother_tranquility.550	NPC_SERVICE	false	11
npc.bruise_blamish_snail.2647	Bruise Blamish Snail	An attackable NPC with combat level 20.	NPC	COMMON	NPC_TARGET	cache-npc-family.bruise_blamish_snail.2647	NPC_ATTACK	false	9
npc.brundt_the_chieftain.9268	Brundt the Chieftain	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.brundt_the_chieftain.9268	NPC_SERVICE	false	11
npc.brutal_black_dragon.7275	Brutal black dragon	An attackable NPC with combat level 318.	NPC	EPIC	NPC_TARGET	cache-npc-family.brutal_black_dragon.7275	NPC_ATTACK	false	9
npc.brutal_blue_dragon.7273	Brutal blue dragon	An attackable NPC with combat level 271.	NPC	RARE	NPC_TARGET	cache-npc-family.brutal_blue_dragon.7273	NPC_ATTACK	false	9
npc.brutal_green_dragon.2918	Brutal green dragon	An attackable NPC with combat level 227.	NPC	EPIC	NPC_TARGET	cache-npc-family.brutal_green_dragon.2918	NPC_ATTACK	false	9
npc.brutal_red_dragon.7274	Brutal red dragon	An attackable NPC with combat level 289.	NPC	EPIC	NPC_TARGET	cache-npc-family.brutal_red_dragon.7274	NPC_ATTACK	false	9
npc.brutus.15626	Brutus	An attackable NPC with combat level 30.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.brutus.15626	NPC_ATTACK	false	9
npc.bryophyta.8195	Bryophyta	An attackable NPC with combat level 128.	NPC	EPIC	NPC_TARGET	cache-npc-family.bryophyta.8195	NPC_ATTACK	false	9
npc.buffalo.13004	Buffalo	An attackable NPC with combat level 9.	NPC	COMMON	NPC_TARGET	cache-npc-family.buffalo.13004	NPC_ATTACK	false	9
npc.bull_shark.15194	Bull shark	An attackable NPC with combat level 65.	NPC	RARE	NPC_TARGET	cache-npc-family.bull_shark.15194	NPC_ATTACK	false	9
npc.buneir.12705	Buneir	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.buneir.12705	NPC_SERVICE	false	11
npc.bush_snake.6102	Bush snake	An attackable NPC with combat level 35.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.bush_snake.6102	NPC_ATTACK	false	9
npc.butterfly_ray.15216	Butterfly ray	An attackable NPC with combat level 68.	NPC	RARE	NPC_TARGET	cache-npc-family.butterfly_ray.15216	NPC_ATTACK	false	9
npc.cabin_boy_colin.7967	Cabin Boy Colin	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.cabin_boy_colin.7967	NPC_SERVICE	false	11
npc.cabin_boy_jenkins.15342	Cabin Boy Jenkins	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.cabin_boy_jenkins.15342	NPC_SERVICE	false	11
npc.caerwyn.9161	Caerwyn	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.caerwyn.9161	NPC_SERVICE	false	11
npc.caleb.5433	Caleb	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.caleb.5433	NPC_SERVICE	false	11
npc.callisto.6503	Callisto	An attackable NPC with combat level 470.	NPC	MYTHIC	NPC_TARGET	cache-npc-family.callisto.6503	NPC_ATTACK	false	9
npc.calvar_ion.11993	Calvar'ion	An attackable NPC with combat level 264.	NPC	MYTHIC	NPC_TARGET	cache-npc-family.calvar_ion.11993	NPC_ATTACK	false	9
npc.camp_dweller.1379	Camp dweller	An attackable NPC with combat level 31.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.camp_dweller.1379	NPC_ATTACK	false	9
npc.candle_maker.3199	Candle maker	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.candle_maker.3199	NPC_SERVICE	false	11
npc.caninelle_draynar.9710	Caninelle Draynar	An NPC who can be targeted by Thieving interactions.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.caninelle_draynar.9710	NPC_PICKPOCKET	false	11
npc.cap_n_izzy_no_beard.5789	Cap'n Izzy No-Beard	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.cap_n_izzy_no_beard.5789	NPC_SERVICE	false	11
npc.captain_bentley.6650	Captain Bentley	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.captain_bentley.6650	NPC_SERVICE	false	11
npc.captain_jack.15684	Captain Jack	An attackable NPC with combat level 95.	NPC	RARE	NPC_TARGET	cache-npc-family.captain_jack.15684	NPC_ATTACK	false	9
npc.captain_rimor.7595	Captain Rimor	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.captain_rimor.7595	NPC_SERVICE	false	11
npc.captain_ruban_acer.15683	Captain Ruban Acer	An attackable NPC with combat level 95.	NPC	RARE	NPC_TARGET	cache-npc-family.captain_ruban_acer.15683	NPC_ATTACK	false	9
npc.captain_tobias.14978	Captain Tobias	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.captain_tobias.14978	NPC_SERVICE	false	11
npc.captain_tock.7958	Captain Tock	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.captain_tock.7958	NPC_SERVICE	false	11
